SKU,Category,Date,Historical_Price,Recommended_Price,Historical_Volume,Simulated_Volume,Historical_Revenue,Simulated_Revenue,Historical_Margin,Simulated_Margin
SKU0006,Electronics,2025-02-09,52243.117000000006,52724.99,25.000000000000004,24.30656371372116,1306077.9250000003,1281563.328740311,256077.9250000002,260687.65276402226
SKU0007,Electronics,2025-02-09,16437.616,15054.99,14.100000000000003,16.355265882716054,231770.38560000007,246228.36431163136,62570.38560000004,49965.173719038714
SKU0008,Groceries,2025-02-09,669.2720000000002,815.49,64.4,52.05872461714606,43101.11680000001,42453.36933803644,7681.116800000011,13821.070798606108
SKU0009,Groceries,2025-02-09,1019.1330000000002,1114.49,83.10000000000001,77.27332473115086,84689.95230000002,86120.34767962033,14054.952300000014,20438.021658142094
SKU0010,Groceries,2025-02-09,603.8600000000001,448.49,65.00000000000001,90.01685286587715,39250.900000000016,40371.658341817245,11950.90000000001,2564.580138148841
SKU0011,Groceries,2025-02-09,562.1830000000001,656.49,52.2,45.41676285312999,29345.952600000008,29815.650645451307,2201.9526000000055,6198.933961823713
SKU0012,Groceries,2025-02-09,450.2900000000001,387.49,42.2,49.10654522687261,19002.238000000005,19028.29520996087,3810.2380000000035,1349.9389282867285
SKU0013,Groceries,2025-02-09,399.032,280.49,59.20000000000001,83.94556219869189,23622.694400000004,23545.89074111109,7046.6944,41.13332547735979
SKU0014,Apparel,2025-02-09,613.8020000000001,619.49,39.70000000000001,39.27622883307789,24367.93940000001,24331.23099980342,4517.939400000007,4693.116583264477
SKU0015,Apparel,2025-02-09,1859.045,2073.49,33.900000000000006,29.667653144746225,63021.62550000002,61515.58211909985,8781.625500000004,14047.337087505884
SKU0016,Apparel,2025-02-09,3034.938000000001,2861.99,29.700000000000003,31.95678660874794,90137.65860000004,91460.00370637051,24797.65860000003,21155.073167125043
SKU0017,Apparel,2025-02-09,3530.13,3842.99,27.90000000000001,25.01487319123376,98490.62700000004,96131.90752517943,20370.62700000001,26090.262589724894
SKU0018,Apparel,2025-02-09,2211.813,2631.49,24.90000000000001,20.01279971827081,55074.14370000002,52663.48233063245,7764.143700000005,14639.16286591791
SKU0019,Apparel,2025-02-09,2040.163,1911.49,23.500000000000004,25.451175521935564,47943.83050000001,48649.66749842461,12693.830500000002,10472.904215521266
SKU0020,Home & Kitchen,2025-02-09,6495.335000000001,6737.99,16.800000000000004,15.95766766460004,109121.62800000004,107522.60514739841,25121.628000000022,27734.26682439822
SKU0021,Home & Kitchen,2025-02-09,4072.728000000001,5237.49,31.700000000000006,22.703570881243348,129105.47760000006,118909.72545480322,8645.477600000033,32636.156106078495
SKU0022,Home & Kitchen,2025-02-09,4633.705000000001,4007.99,15.400000000000002,18.650050563242765,71359.05700000003,74749.21615697136,22079.057000000015,15069.054354594517
SKU0023,Home & Kitchen,2025-02-09,7822.598000000001,9376.49,20.000000000000004,15.282183136619864,156451.96000000005,143293.2373586848,26451.96000000002,43959.04697065567
SKU0024,Home & Kitchen,2025-02-09,2263.6720000000005,2469.99,28.700000000000003,25.759925217297532,64967.38640000002,63626.757687472724,13307.386400000016,17258.892296337166
SKU0025,Home & Kitchen,2025-02-09,1878.907,1842.99,25.300000000000004,25.90284329789159,47536.347100000006,47738.68116958122,12116.3471,11474.700552532995
SKU0026,Beauty & Personal Care,2025-02-09,1187.2300000000002,1183.99,30.9,30.97601422157785,36685.40700000001,36675.291078205955,8875.407000000007,8796.878278785893
SKU0027,Beauty & Personal Care,2025-02-09,615.5550000000001,664.99,35.60000000000001,33.213925810558536,21913.75800000001,22086.92852476332,4113.758000000003,5479.965619484053
SKU0028,Beauty & Personal Care,2025-02-09,697.6780000000001,898.49,42.30000000000001,32.82808163079014,29511.779400000014,29495.70306444863,2016.7794000000051,8157.450004435042
SKU0029,Beauty & Personal Care,2025-02-09,2351.7080000000005,2271.99,24.200000000000003,25.058353573468004,56911.33360000002,56932.32873538356,13351.333600000014,11827.292303141157
SKU0030,Beauty & Personal Care,2025-02-09,2810.8230000000003,2714.99,39.10000000000001,40.48001630061836,109903.17930000003,109902.83945601583,23883.179300000018,20846.80359465544
SKU0031,Beauty & Personal Care,2025-02-09,483.9400000000001,574.49,42.00000000000001,35.65985702969661,20325.480000000007,20486.231264990405,1425.480000000005,4439.295601626931
SKU0032,Sports & Fitness,2025-02-09,3701.7530000000006,3989.49,10.7,9.653019434000514,39608.7571,38510.62450175071,7508.757100000006,9551.566199749166
SKU0033,Sports & Fitness,2025-02-09,1122.248,1213.99,22.700000000000003,20.64259769898593,25475.029600000005,25059.90718059193,5045.029600000002,6481.569251504593
SKU0034,Sports & Fitness,2025-02-09,1862.0950000000005,2466.99,48.3,34.19671571282634,89939.18850000002,84362.95569638544,2999.188500000023,22808.867413298034
SKU0035,Sports & Fitness,2025-02-09,850.6700000000001,853.49,29.800000000000004,29.6835458318365,25349.966000000004,25334.609532014136,4489.966000000003,4556.127449728585
SKU0036,Sports & Fitness,2025-02-09,3147.6390000000006,3339.99,30.500000000000007,28.28041492092175,96002.98950000004,94456.30303172943,16702.98950000002,20927.22423733288
SKU0037,Sports & Fitness,2025-02-09,577.1550000000001,713.99,26.500000000000004,20.57821600684542,15294.607500000004,14692.64044672756,719.6075000000023,3374.6216429625806
SKU0038,Books & Stationery,2025-02-09,528.5820000000001,496.99,47.2,50.68733557217679,24949.070400000008,25191.098906016145,3709.070400000005,2381.797898536588
SKU0039,Books & Stationery,2025-02-09,357.365,300.49,47.60000000000001,58.065566541094,17010.574000000004,17448.12208993334,2730.574000000001,28.45212760513659
SKU0040,Books & Stationery,2025-02-09,497.5640000000001,623.49,59.20000000000001,45.576018693100174,29455.78880000001,28416.191894961026,-144.2111999999954,5628.182548410941
SKU0041,Books & Stationery,2025-02-09,311.00000000000006,250.49,43.80000000000001,56.11798128577792,13621.800000000007,14056.993132274512,2671.8000000000034,27.497810830031693
SKU0042,Books & Stationery,2025-02-09,890.711,968.49,50.10000000000001,45.41313942981524,44624.62110000001,43982.17140638176,4544.621100000001,7651.65986252957
SKU0043,Books & Stationery,2025-02-09,679.0300000000001,863.49,59.10000000000001,44.640093588908265,40130.67300000001,38546.2744130864,1715.6730000000055,9530.213580296026
SKU0044,Pet Supplies,2025-02-09,1889.1230000000005,1997.49,46.00000000000001,43.17420754136193,86899.65800000004,86240.04782179504,13299.658000000025,17161.315755615953
SKU0045,Pet Supplies,2025-02-09,1422.226,1405.99,41.30000000000001,41.70454289509856,58737.93380000002,58636.17026507963,13307.933800000008,12761.17308047121
SKU0046,Pet Supplies,2025-02-09,549.5330000000001,591.99,58.40000000000001,55.09406352680048,32092.727200000016,32615.134667230617,5812.727200000008,7822.806080170401
SKU0047,Pet Supplies,2025-02-09,416.561,438.49,41.10000000000001,39.47243333723839,17120.657100000004,17308.26729404566,2735.6571,3492.915626012226
SKU0048,Pet Supplies,2025-02-09,1060.652,1114.49,30.700000000000003,29.203572039782447,32562.016400000004,32547.08900261714,4932.016400000002,6263.874166812937
SKU0049,Pet Supplies,2025-02-09,2089.0490000000004,2268.99,53.2,49.11796955971583,111137.40680000003,111448.18175129962,15377.406800000024,23035.836543811118
SKU0001,Electronics,2025-02-10,10203.269,9331.49,33.1,37.779050294917816,337728.2039,352534.83003652265,72928.20390000001,50302.427677180116
SKU0002,Electronics,2025-02-10,19690.527,18657.99,41.2,45.74911618748915,811249.7124,853586.5523350107,69649.71239999993,30102.46096020606
SKU0003,Electronics,2025-02-10,34314.287000000004,32663.99,6.200000000000001,7.107530827811223,212748.57940000008,232160.3158843175,26748.579400000028,18934.39104998083
SKU0004,Electronics,2025-02-10,12306.676,10126.49,6.000000000000002,8.347265643724242,73840.05600000003,84528.5020685171,19840.056000000004,9403.111274998919
SKU0005,Electronics,2025-02-10,6355.6500000000015,6186.49,35.60000000000001,36.96730482233849,226261.1400000001,228697.86161034883,12661.140000000054,6894.032676317897
SKU0006,Electronics,2025-02-10,46470.994000000006,44190.49,38.00000000000001,44.2279172921485,1765897.7720000006,1954453.336819515,169897.77200000026,96880.81054927828
SKU0007,Electronics,2025-02-10,15079.469000000005,13549.49,27.500000000000004,32.764157799776754,414685.3975000002,443937.6284664971,84685.39750000014,50767.73486917608
SKU0008,Groceries,2025-02-10,599.999,604.99,80.10000000000001,79.39231166884935,48059.91990000001,48031.55463653716,4004.919900000002,4365.783218670026
SKU0009,Groceries,2025-02-10,926.661,937.99,105.10000000000002,104.0702333263675,97392.07110000002,97616.83815779946,8057.071099999996,9157.139830387077
SKU0010,Groceries,2025-02-10,534.7070000000001,506.49,95.0,100.7913516712094,50797.16500000001,51049.81170795085,10897.16500000001,8717.444006042902
SKU0011,Groceries,2025-02-10,509.66600000000005,557.99,95.70000000000002,88.29619072574788,48775.03620000002,49268.391463060056,-988.963799999995,3354.3722856711624
SKU0012,Groceries,2025-02-10,406.91600000000005,402.99,66.10000000000001,66.74538497604863,26897.147600000008,26897.72269149784,3101.147600000004,2869.384100120331
SKU0013,Groceries,2025-02-10,359.48100000000005,307.99,74.80000000000001,87.15624543416473,26889.17880000001,26843.252031268396,5945.178800000005,2439.5033097022715
SKU0014,Apparel,2025-02-10,551.244,538.49,51.900000000000006,53.32363658252579,28609.563600000005,28714.245063324313,2659.5636000000018,2052.4267720614184
SKU0015,Apparel,2025-02-10,1678.9420000000002,1789.49,39.900000000000006,36.92547638407849,66989.78580000001,66077.77073454463,3149.7858000000097,6997.008520019034
SKU0016,Apparel,2025-02-10,2713.0640000000003,2575.99,50.7,54.04404810466449,137552.34480000002,139216.92747713468,26012.344800000017,20320.02164687279
SKU0017,Apparel,2025-02-10,3191.1220000000003,3056.49,39.5,41.72087917862246,126049.31900000002,127519.45000066776,15449.319000000012,10700.988300524867
SKU0018,Apparel,2025-02-10,1972.878,2113.99,38.900000000000006,35.71675180625692,76744.95420000001,75504.85615090907,2834.954199999998,7643.027719020911
SKU0019,Apparel,2025-02-10,1845.3530000000003,1720.99,38.3,41.66106393566834,70677.0199,71698.27442264586,13227.01990000001,9206.678519143346
SKU0020,Home & Kitchen,2025-02-10,5860.298000000001,5770.49,33.300000000000004,34.0073241410911,195147.92340000006,196238.92388292475,28647.923400000025,26202.30317746927
SKU0021,Home & Kitchen,2025-02-10,3643.47,4002.99,43.00000000000001,38.01001632913476,156669.21000000002,152153.71526536313,-6730.79000000001,7715.653214651056
SKU0022,Home & Kitchen,2025-02-10,4203.889000000001,3607.99,32.10000000000001,39.04640094958821,134944.83690000008,140879.02416210476,32224.836900000042,15930.541123422485
SKU0023,Home & Kitchen,2025-02-10,7000.818000000001,7003.99,37.50000000000001,37.47551668322573,262530.6750000001,262478.14409414615,18780.675000000047,18887.285653178926
SKU0024,Home & Kitchen,2025-02-10,2049.0220000000004,2087.49,31.800000000000004,31.079002343517743,65158.89960000002,64877.10660206985,7918.899600000013,8934.90238373791
SKU0025,Home & Kitchen,2025-02-10,1695.5680000000002,1600.99,30.800000000000004,33.01681752472401,52223.49440000001,52859.5946889079,9103.494400000007,6636.050154294279
SKU0026,Beauty & Personal Care,2025-02-10,1073.9910000000002,1023.99,54.000000000000014,56.33149532678728,57995.514000000025,57682.887899676905,9395.514000000014,6984.542105568355
SKU0027,Beauty & Personal Care,2025-02-10,558.2940000000001,534.49,54.70000000000001,56.85828630358882,30538.68180000001,30390.18544640519,3188.6818000000058,1961.042294610779
SKU0028,Beauty & Personal Care,2025-02-10,632.0510000000002,692.99,81.10000000000001,74.0483751640901,51259.336100000015,51314.783504962805,-1455.6638999999873,3183.3396483042343
SKU0029,Beauty & Personal Care,2025-02-10,2133.5710000000004,2001.99,48.00000000000001,51.12489242326311,102411.40800000004,102351.52338244852,16011.40800000002,10326.717020574917
SKU0030,Beauty & Personal Care,2025-02-10,2514.8460000000005,2443.99,53.400000000000006,54.93774341971472,134292.77640000003,134267.29554034857,16812.776400000028,13404.260016976183
SKU0031,Beauty & Personal Care,2025-02-10,432.4600000000001,452.99,58.20000000000002,55.70161989344293,25169.172000000013,25232.276795530714,-1020.8279999999949,166.54784348139486
SKU0032,Sports & Fitness,2025-02-10,3334.1380000000004,3364.49,4.6000000000000005,4.536807974543334,15337.034800000003,15264.0450622713,1537.034800000002,1653.6211386412988
SKU0033,Sports & Fitness,2025-02-10,1003.6540000000002,1027.49,53.3,51.84706085830148,53494.75820000001,53272.33656129619,5524.758200000012,6609.981788824856
SKU0034,Sports & Fitness,2025-02-10,1672.0030000000002,1850.49,57.30000000000001,50.63043445270707,95805.77190000002,93691.11265038991,-7334.228099999992,2556.3306355171803
SKU0035,Sports & Fitness,2025-02-10,763.7620000000002,768.99,57.30000000000001,56.84661171651165,43763.56260000002,43714.475943880294,3653.5626000000107,3921.8477423221393
SKU0036,Sports & Fitness,2025-02-10,2788.5020000000004,3006.49,41.2,37.46320956761356,114886.28240000003,112632.76493293449,7766.282400000017,15228.420057139228
SKU0037,Sports & Fitness,2025-02-10,519.238,574.99,62.60000000000001,55.62192435240138,32504.298800000008,31982.05028338727,-1925.7011999999968,1389.991889566511
SKU0038,Books & Stationery,2025-02-10,483.9990000000001,490.49,111.1,109.42015249784636,53772.28890000001,53669.490598668664,3777.2889000000087,4430.4219746378
SKU0039,Books & Stationery,2025-02-10,322.66400000000004,328.49,92.40000000000002,90.53840009574742,29814.15360000001,29740.95904745207,2094.1536000000046,2579.439018727845
SKU0040,Books & Stationery,2025-02-10,446.4910000000001,500.0000000000001,104.0,91.3209019435074,46435.06400000001,45660.45097175371,-5564.93599999999,1.0381984559843135e-11
SKU0041,Books & Stationery,2025-02-10,277.69500000000005,262.99,61.80000000000001,65.7549481222299,17161.551000000007,17292.893806665244,1711.5510000000033,854.1567761077671
SKU0042,Books & Stationery,2025-02-10,808.0920000000001,871.99,68.2,62.40614309050978,55111.87440000001,54417.53271349362,551.8744000000067,4492.6182410858
SKU0043,Books & Stationery,2025-02-10,610.739,683.99,75.50000000000001,66.19474203600109,46110.79450000001,45276.54160520439,-2964.205499999998,2249.9592818036776
SKU0044,Pet Supplies,2025-02-10,1717.9810000000002,1740.99,43.00000000000001,42.35408690970209,73873.18300000002,73738.04176892224,5073.18300000001,5971.502713398898
SKU0045,Pet Supplies,2025-02-10,1273.811,1247.49,63.60000000000001,64.72781232827705,81014.3796,80747.29860140235,11054.379599999997,9546.705040297584
SKU0046,Pet Supplies,2025-02-10,497.777,500.49,78.10000000000001,77.76994739241162,38876.383700000006,38923.08097042809,3731.3836999999994,3926.6046438428634
SKU0047,Pet Supplies,2025-02-10,372.104,378.49,62.80000000000001,61.9713966787959,23368.131200000003,23455.55392895746,1388.1311999999994,1765.5650913788957
SKU0048,Pet Supplies,2025-02-10,952.1980000000002,948.99,69.70000000000002,69.93337390728179,66368.20060000003,66366.07250427135,3638.200600000015,3426.0359877177357
SKU0049,Pet Supplies,2025-02-10,1875.429,2023.99,68.30000000000001,63.470349228744496,128091.80070000002,128463.35213548657,5151.800700000007,14216.723523746481
SKU0001,Electronics,2025-02-11,10176.438000000002,9331.49,24.6,28.0025649879896,250340.37480000005,261305.65515977508,53540.37480000005,37285.135255858266
SKU0002,Electronics,2025-02-11,19790.99200000001,18657.99,28.500000000000004,31.99771293975244,564043.2720000003,597013.0080527717,51043.272000000274,21054.175137227758
SKU0003,Electronics,2025-02-11,33839.261000000006,32663.99,0.6000000000000001,0.7421865608305693,20303.556600000007,24242.77440110411,2303.556600000004,1977.1775761870297
SKU0004,Electronics,2025-02-11,12335.477000000004,10126.49,0.5000000000000001,1.0099412859709562,6167.738500000004,10227.160332972027,1667.7385000000027,1137.6887592334222
SKU0005,Electronics,2025-02-11,6423.969000000001,6186.49,34.10000000000001,35.94444118135664,219057.34290000008,222369.92592405103,14457.342900000036,6703.278835911192
SKU0006,Electronics,2025-02-11,47155.47400000001,44190.49,33.5,40.76935583979113,1579708.3790000004,1801617.8115447315,172708.3790000003,89304.866273504
SKU0007,Electronics,2025-02-11,14937.979000000005,13549.49,26.300000000000004,30.86304496878284,392868.8477000002,418178.5191740734,77268.84770000014,47821.979548679315
SKU0008,Groceries,2025-02-11,612.4620000000002,604.99,88.60000000000001,89.77123758233984,54264.133200000026,54310.70102493978,5534.133200000019,4936.520354652868
SKU0009,Groceries,2025-02-11,932.9340000000002,937.99,78.80000000000001,78.45457402463589,73515.19920000003,73589.60588936822,6535.199200000016,6903.217968427713
SKU0010,Groceries,2025-02-11,534.7170000000001,506.49,84.20000000000002,89.34165017864385,45023.171400000014,45250.65239898132,9659.17140000001,7727.1593239509075
SKU0011,Groceries,2025-02-11,506.6210000000001,557.99,64.80000000000001,59.44273756674782,32829.04080000001,33168.45313486962,-866.959199999994,2258.22960016075
SKU0012,Groceries,2025-02-11,410.52600000000007,402.99,87.70000000000002,89.33753615765454,36003.130200000014,36002.1336961732,4431.130200000007,3840.6206794175696
SKU0013,Groceries,2025-02-11,359.3070000000001,307.99,80.70000000000002,93.97307470368108,28996.07490000001,28942.767277986735,6400.074900000007,2630.306360956034
SKU0014,Apparel,2025-02-11,548.6990000000001,538.49,53.50000000000001,54.67365047820881,29355.396500000006,29441.214046010664,2605.396500000004,2104.3888069062577
SKU0015,Apparel,2025-02-11,1677.8000000000002,1789.49,54.3,50.23691418645394,91104.54000000001,89898.45556751746,4224.54000000001,9519.392869191157
SKU0016,Apparel,2025-02-11,2722.946,2575.99,35.00000000000001,37.497383356518704,95303.11000000002,96592.88455255861,18303.11,14098.641168217458
SKU0017,Apparel,2025-02-11,3171.0940000000005,3056.49,51.30000000000001,53.73944883341122,162677.12220000007,164254.08796483304,19037.12220000003,13783.631231281632
SKU0018,Apparel,2025-02-11,1992.313,2113.99,37.2,34.569553150416795,74114.0436,73079.68966444959,3434.043600000004,7397.538678657682
SKU0019,Apparel,2025-02-11,1837.726,1720.99,36.60000000000001,39.61733022827382,67260.77160000002,68181.02914955697,12360.771600000007,8755.033807146232
SKU0020,Home & Kitchen,2025-02-11,5872.3420000000015,5770.49,24.500000000000004,25.09657286947425,143872.37900000004,144819.52277757248,21372.379000000037,19336.65843020121
SKU0021,Home & Kitchen,2025-02-11,3705.964000000001,4002.99,48.7,44.03262771021332,180480.44680000006,176262.16839770682,-4579.553199999958,8938.183098896192
SKU0022,Home & Kitchen,2025-02-11,4164.055,3607.99,21.200000000000003,25.542099804655187,88277.96600000001,92155.64067419786,20437.966000000008,10420.921299301264
SKU0023,Home & Kitchen,2025-02-11,6961.421000000001,7003.99,24.1,23.88603214409901,167770.24610000005,167297.530276948,11120.24610000003,12038.321340304454
SKU0024,Home & Kitchen,2025-02-11,2066.0240000000003,2087.49,27.700000000000003,27.347675904933958,57228.86480000002,57087.99997479058,7368.86480000001,7862.183345909458
SKU0025,Home & Kitchen,2025-02-11,1688.4680000000003,1600.99,28.40000000000001,30.294944456661668,47952.491200000026,48501.90312567076,8192.491200000011,6088.980886344429
SKU0026,Beauty & Personal Care,2025-02-11,1070.0000000000002,1023.99,40.60000000000001,42.22309472475239,43442.00000000002,43236.026767199204,6902.000000000011,5235.24151492205
SKU0027,Beauty & Personal Care,2025-02-11,556.5700000000002,534.49,62.100000000000016,64.36839073467308,34562.99700000002,34404.261163775416,3512.997000000011,2220.065796438875
SKU0028,Beauty & Personal Care,2025-02-11,630.3370000000001,692.99,77.9,70.93240914665823,49103.252300000015,49155.45021454269,-1531.7476999999922,3049.384269214838
SKU0029,Beauty & Personal Care,2025-02-11,2140.655,2001.99,57.30000000000001,61.21796364517586,122659.53150000004,122557.75103800562,19519.531500000016,12365.416476689072
SKU0030,Beauty & Personal Care,2025-02-11,2531.2160000000003,2443.99,62.20000000000002,64.39905891585688,157441.63520000008,157390.65599976506,20601.635200000026,15712.726384879907
SKU0031,Beauty & Personal Care,2025-02-11,434.0060000000001,452.99,82.4,79.14575948704905,35762.09440000001,35852.23759003835,-1317.905599999993,236.64582086627738
SKU0032,Sports & Fitness,2025-02-11,3322.8060000000005,3364.49,0.0,0.0,0.0,0.0,0.0,0.0
SKU0033,Sports & Fitness,2025-02-11,1007.0010000000002,1027.49,51.10000000000001,49.90137048899738,51457.751100000016,51273.15916373992,5467.751100000011,6361.925723642276
SKU0034,Sports & Fitness,2025-02-11,1676.1830000000002,1850.49,69.20000000000002,61.35527095724108,115991.86360000004,113537.31535366505,-8568.136399999987,3097.8276306311027
SKU0035,Sports & Fitness,2025-02-11,763.6310000000001,768.99,41.400000000000006,41.06200493690129,31614.32340000001,31576.271176427723,2634.323400000004,2832.86772059682
SKU0036,Sports & Fitness,2025-02-11,2823.139,3006.49,53.2,49.15756869752687,150190.99480000001,147791.73871342753,11870.994800000008,19982.060099857685
SKU0037,Sports & Fitness,2025-02-11,519.662,574.99,47.900000000000006,42.575288565025446,24891.809800000006,24480.36517200398,-1453.1901999999984,1063.9564612399863
SKU0038,Books & Stationery,2025-02-11,485.11800000000005,490.49,67.20000000000002,66.35405793226394,32599.92960000001,32546.00187519614,2359.929600000004,2686.6758056773674
SKU0039,Books & Stationery,2025-02-11,322.47600000000006,328.49,77.60000000000001,75.9828926495669,25024.137600000005,24959.620406456233,1744.1376000000046,2164.752611586162
SKU0040,Books & Stationery,2025-02-11,448.9210000000001,500.0000000000001,99.60000000000002,87.99967828909993,44712.531600000024,43999.83914454997,-5087.468399999991,1.0004405145207321e-11
SKU0041,Books & Stationery,2025-02-11,280.99000000000007,262.99,55.80000000000001,60.18194728728157,15679.242000000007,15827.25031708218,1729.242000000004,781.7634952617881
SKU0042,Books & Stationery,2025-02-11,803.0450000000001,871.99,63.80000000000001,57.94868224397354,51234.271000000015,50530.67142992249,194.27100000000468,4171.725634743656
SKU0043,Books & Stationery,2025-02-11,606.0970000000001,683.99,90.0,78.23584699660323,54548.73000000001,53512.536987206644,-3951.2699999999913,2659.2364394145443
SKU0044,Pet Supplies,2025-02-11,1717.668,1740.99,73.4,72.2929736063921,126076.8312,125861.34411899258,8636.831199999993,10192.586348765222
SKU0045,Pet Supplies,2025-02-11,1268.0840000000003,1247.49,61.500000000000014,62.35406361872619,77987.16600000004,77786.07082372473,10337.16600000002,9196.600843125925
SKU0046,Pet Supplies,2025-02-11,497.3470000000001,500.49,79.9,79.50889565332423,39738.02530000001,39793.40718553225,3783.025300000008,4014.4041415363413
SKU0047,Pet Supplies,2025-02-11,373.7750000000001,378.49,66.2,65.55594031702934,24743.905000000006,24812.267850592434,1573.905000000006,1867.6887396321665
SKU0048,Pet Supplies,2025-02-11,967.701,948.99,55.30000000000001,56.383739574164885,53513.86530000001,53507.605018486734,3743.8653000000018,2762.239401738338
SKU0049,Pet Supplies,2025-02-11,1853.9880000000005,2023.99,65.5,60.195072694175394,121436.21400000004,121834.22518228406,3536.2140000000336,13483.094332768347
SKU0001,Electronics,2025-02-12,9881.303000000002,9331.99,24.600000000000005,26.79722757976987,243080.05380000008,250071.45980213664,46280.05380000005,35693.63916397766
SKU0002,Electronics,2025-02-12,19351.861000000004,18657.99,34.400000000000006,36.94403811415968,665704.0184000003,689301.4936936103,46504.01840000016,24308.807638735987
SKU0003,Electronics,2025-02-12,35417.25000000001,32663.99,19.800000000000004,24.276222761092345,701261.5500000003,792958.2975060928,107261.55000000016,64671.61467332244
SKU0004,Electronics,2025-02-12,11145.301,10469.99,13.800000000000002,15.23751316185452,153805.15380000003,159536.6104294852,29605.153799999996,22398.991972794523
SKU0005,Electronics,2025-02-12,6757.551000000001,6186.49,24.90000000000001,28.2034489092322,168263.0199000001,174480.3546424759,18863.01990000004,5259.661187082707
SKU0006,Electronics,2025-02-12,43419.848000000005,44190.49,35.300000000000004,33.46757623717859,1532720.6344000003,1478948.5930332781,50120.6344000002,73310.39107177727
SKU0007,Electronics,2025-02-12,15578.336,13400.99,35.60000000000001,45.458878215182175,554588.7616000001,609193.9723728742,127388.76160000001,63687.43379068807
SKU0008,Groceries,2025-02-12,607.7390000000001,604.99,96.4,96.86830980027464,58586.03960000002,58604.35874606816,5566.039600000015,5326.788355917103
SKU0009,Groceries,2025-02-12,971.023,937.99,83.30000000000001,85.6746922314031,80886.21590000001,80362.0045661338,10081.215900000003,7538.51616944116
SKU0010,Groceries,2025-02-12,536.301,506.99,129.10000000000002,137.24543738373512,69236.45910000002,69582.06429917987,15014.45910000001,11938.98059801112
SKU0011,Groceries,2025-02-12,557.1650000000001,557.99,90.50000000000004,90.38101960246368,50423.43250000003,50431.70512797871,3363.4325000000085,3433.574934697596
SKU0012,Groceries,2025-02-12,394.9020000000001,402.99,90.70000000000002,88.8827162254389,35817.611400000016,35818.84581168962,3165.61140000001,3821.067970531619
SKU0013,Groceries,2025-02-12,323.577,311.99,71.70000000000002,74.33596102621806,23200.470900000004,23192.076480569773,3124.4709000000007,2378.0073932287164
SKU0014,Apparel,2025-02-12,559.0590000000002,538.49,49.400000000000006,51.589585533319095,27617.514600000013,27780.475913837,2917.51460000001,1985.6831471774524
SKU0015,Apparel,2025-02-12,1718.071,1789.49,49.00000000000001,46.64585422299032,84185.479,83472.28967349895,5785.478999999997,8838.922916714437
SKU0016,Apparel,2025-02-12,2881.0560000000005,2534.49,55.30000000000001,64.7352966947955,159322.39680000005,164070.9621199922,37662.39680000004,21653.30939144213
SKU0017,Apparel,2025-02-12,3210.0080000000007,3056.49,55.60000000000001,59.14167424037418,178476.44480000006,180765.93589896127,22796.444800000045,15169.248025913561
SKU0018,Apparel,2025-02-12,1979.3660000000004,2113.99,52.50000000000001,48.42664961837598,103916.71500000004,102373.45302675063,4166.715000000024,10362.818751836267
SKU0019,Apparel,2025-02-12,1817.735,1720.99,41.60000000000001,44.43034524922087,75617.77600000001,76464.17987045663,13217.775999999998,9818.66199662532
SKU0020,Home & Kitchen,2025-02-12,6052.414000000001,5770.49,20.8,22.218665863967576,125890.21120000002,128212.58918136626,21890.211200000016,17119.25986152837
SKU0021,Home & Kitchen,2025-02-12,3902.476000000001,4002.99,36.1,34.91260421106733,140879.38360000003,139754.8055308604,3699.383600000037,7086.90952880455
SKU0022,Home & Kitchen,2025-02-12,4398.772000000001,3711.99,21.4,26.677731732713596,94133.72080000001,99027.47341451554,25653.720800000017,13658.731869832029
SKU0023,Home & Kitchen,2025-02-12,6873.703000000001,7003.99,51.60000000000001,50.23113673472333,354683.0748000001,351818.37937863485,19283.07480000007,25315.990602933198
SKU0024,Home & Kitchen,2025-02-12,2031.617,2087.49,30.100000000000005,29.107881172173723,61151.671700000006,60762.41086810092,6971.6717,8368.224758188217
SKU0025,Home & Kitchen,2025-02-12,1759.5100000000002,1600.99,32.300000000000004,36.2037685719699,56832.17300000002,57961.871446038094,11612.173000000008,7276.595445280231
SKU0026,Beauty & Personal Care,2025-02-12,1019.039,1023.99,66.30000000000001,66.01655215306067,67562.28570000001,67600.2892392126,7892.2857,8185.392301457993
SKU0027,Beauty & Personal Care,2025-02-12,580.9200000000001,534.49,47.400000000000006,51.048733765493,27535.608000000007,27285.037710318353,3835.608000000004,1760.670827571854
SKU0028,Beauty & Personal Care,2025-02-12,630.8680000000002,692.99,58.00000000000001,52.83396716381824,36590.34400000001,36613.4109048544,-1109.6559999999906,2271.3322483725465
SKU0029,Beauty & Personal Care,2025-02-12,2161.313,2001.99,62.10000000000001,66.97160856430514,134217.53730000003,134076.49062965324,22437.53730000001,13527.595213903996
SKU0030,Beauty & Personal Care,2025-02-12,2450.4540000000006,2492.99,49.400000000000006,48.56108217207909,121052.42760000004,121062.29224417143,12372.427600000032,14227.911465597443
SKU0031,Beauty & Personal Care,2025-02-12,425.67800000000005,452.99,59.70000000000001,56.29027316307692,25412.97660000001,25498.930840142213,-1452.023399999997,168.3079167576005
SKU0032,Sports & Fitness,2025-02-12,3318.2900000000004,3364.49,22.800000000000004,22.391449573702182,75657.01200000002,75335.80817622526,7257.012000000011,8161.459455118704
